latitude,longitude,name,security,strength
44.975423,-93.273145,RDS Airport,3,43
44.975423,-93.273145,8thStreetGrill,2,42
44.975423,-93.273145,CRFWAP1,3,42
44.975423,-93.273145,CenturyLink2453,3,41
44.975423,-93.273145,City of Minneapolis Public WiFi,0,72
44.975423,-93.273145,a1,3,46
44.975423,-93.273145,HP076C0D,0,55
44.975423,-93.273145,IT Chromecast,0,41
44.975423,-93.273145,MCT-1482,3,61
44.975423,-93.273145,Superior_Central,3,45
44.975423,-93.273145,littler_guest,0,43
44.975423,-93.273145,xfinitywifi,0,44
44.975423,-93.273145,CBCI-5BCF-2.4,3,44
44.975423,-93.273145,Dynacraft,3,42
44.975423,-93.273145,Capital-Internal,3,44
44.975618,-93.273096,hpsetup,0,42
44.975618,-93.273096,8thStreetGrill,2,43
44.975618,-93.273096,USI Wireless,0,72
44.975618,-93.273096,Semper Dev,3,47
44.975618,-93.273096,HP076C0D,0,53
44.975618,-93.273096,VCP_Private,1,44
44.975618,-93.273096,Capital-Internal,3,45
44.975618,-93.273096,usiw_secure,3,73
44.975618,-93.273096,key=keyUsage=persistent,3,45
44.975618,-93.273096,a3,0,47
44.975618,-93.273096,usiw_secure_S03N008T2,3,73
44.975618,-93.273096,a2,3,47
44.975618,-93.273096,Which Wich Wi-Fi,0,43
44.975618,-93.273096,a5,3,47
44.975618,-93.273096,City of Minneapolis Public WiFi,0,71
44.975618,-93.273096,IDSSecure,1,44
44.975618,-93.273096,CBCI-7511-2.4,3,44
44.975618,-93.273096,HaysCo,3,45
44.975618,-93.273096,FAR NORTH SALES OFFICE,3,46
44.975618,-93.273096,a1,3,46
44.975944,-93.272917,gpmguest,0,53
44.975944,-93.272917,Hessian,3,41
44.975944,-93.272917,NoCo-Shared,3,44
44.975944,-93.272917,FDS020,1,43
44.975944,-93.272917,Semper Dev,3,44
44.975944,-93.272917,IDSSecure,1,44
44.975944,-93.272917,Morgan-Crestron,0,44
44.975944,-93.272917,usiw_secure_S03N008T2,3,66
44.975944,-93.272917,4968,3,42
44.975944,-93.272917,USI Wireless,0,69
44.975944,-93.272917,USIW Free WiFi,0,44
44.975944,-93.272917,a1,3,43
44.975944,-93.272917,HaysCo,3,44
44.975944,-93.272917,8thStreetGrill,2,44
44.975944,-93.272917,Edc9sse1,2,41
44.975944,-93.272917,attwifi,0,44
44.975944,-93.272917,hhonors,0,44
44.975944,-93.272917,a2,3,41
44.975944,-93.272917,BlueZones Guest,0,44
44.975944,-93.272917,a3,0,43
44.97644,-93.272201,swise,3,64
44.97644,-93.272201,BlueZones,3,40
44.97644,-93.272201,HaysCo,3,43
44.97644,-93.272201,NoCo-Shared,3,44
44.97644,-93.272201,NoCo-Internal,3,46
44.97644,-93.272201,attwifi,0,43
44.97644,-93.272201,MCT-1482,3,46
44.97644,-93.272201,FDS020,1,46
44.97644,-93.272201,hhonors,0,42
44.97644,-93.272201,winguest,3,45
44.97644,-93.272201,BlueZones Guest,0,44
44.97644,-93.272201,GoldView Capital,3,43
44.97644,-93.272201,7Medical_Guest,3,45
44.97644,-93.272201,HP8D1103,0,42
44.97644,-93.272201,USI Wireless,0,58
44.97644,-93.272201,J Reece,3,47
44.97644,-93.272201,Edc9sse1,2,46
44.97644,-93.272201,VoyaguerRadiology,3,46
44.97644,-93.272201,Capital-Internal,3,44
44.97644,-93.272201,Koooooooop!,3,44
44.976562,-93.271745,Caribou,0,45
44.976562,-93.271745,BlueZones Guest,0,42
44.976562,-93.271745,BlueZones,3,42
44.976562,-93.271745,RubiconLLC,3,44
44.976562,-93.271745,usiw_secure,3,66
44.976562,-93.271745,Linksys00120,3,43
44.976562,-93.271745,USI Wireless,0,67
44.976562,-93.271745,7Medical_Guest,3,46
44.976562,-93.271745,VoyaguerRadiology,3,45
44.976562,-93.271745,J Reece,3,44
44.976562,-93.271745,HP89AFB8,0,44
44.976562,-93.271745,Xerox,0,43
44.976562,-93.271745,RPUS@Access,3,43
44.976562,-93.271745,City of Minneapolis Public WiFi,0,66
44.976562,-93.271745,Teradata,0,45
44.976562,-93.271745,usiw_secure_S03N007T2,3,66
44.976562,-93.271745,Edc9sse1,2,42
44.976562,-93.271745,hhonors,0,46
44.976562,-93.271745,GoldView Capital,3,52
44.976562,-93.271745,HaysCo,3,44
44.976473,-93.271956,attwifi,0,42
44.976473,-93.271956,Extreme6,3,44
44.976473,-93.271956,HP8CB637,0,43
44.976473,-93.271956,GoldView Capital,3,42
44.976473,-93.271956,City of Minneapolis Public WiFi,0,71
44.976473,-93.271956,TMHS,3,44
44.976473,-93.271956,usiw_secure,3,70
44.976473,-93.271956,USI Wireless,0,70
44.976473,-93.271956,HP89AFB8,0,43
44.976473,-93.271956,BlueZones,3,43
44.976473,-93.271956,FDS210,3,43
44.976473,-93.271956,FDS020,1,43
44.976473,-93.271956,BlueZones Guest,0,44
44.976473,-93.271956,NIC651,3,42
44.976473,-93.271956,TA,2,44
44.976473,-93.271956,J Reece,3,44
44.976473,-93.271956,hhonors,0,41
44.976473,-93.271956,usiw_secure_S03N007T2,3,69
44.976473,-93.271956,Verizon-291LVW-3391,3,44
44.976473,-93.271956,ngt mgmt,3,41
44.975472,-93.272103,usiw_secure,3,47
44.975472,-93.272103,Verizon-291LVW-3391,3,47
44.975472,-93.272103,Superior_Central,3,42
44.975472,-93.272103,blackopsmobile,3,44
44.975472,-93.272103,USI Wireless,0,72
44.975472,-93.272103,ngt mgmt,3,40
44.975472,-93.272103,ngt-guest,3,41
44.975472,-93.272103,PBVisitor,1,43
44.975472,-93.272103,CenturyLink7794,3,43
44.975472,-93.272103,BlueZones,3,45
44.975472,-93.272103,xfinitywifi,0,46
44.975472,-93.272103,FDS020,1,41
44.975472,-93.272103,BlueZones Guest,0,45
44.975472,-93.272103,usiw_secure_S03N007T2,3,72
44.975472,-93.272103,NIC651,3,43
44.975472,-93.272103,LD-PUBLIC,3,43
44.975472,-93.272103,HIS,3,43
44.975472,-93.272103,SETUP,0,44
44.975472,-93.272103,ciscosb-1,2,45
44.975472,-93.272103,attwifi,0,43
44.977979,-93.270866,PBVisitor,1,44
44.977979,-93.270866,RPUS@GUEST,0,43
44.977979,-93.270866,hhonors,0,44
44.977979,-93.270866,SED-GUEST,3,44
44.977979,-93.270866,RubiconLLC,3,42
44.977979,-93.270866,LD-PUBLIC,3,44
44.977979,-93.270866,CaptainMorgan,3,42
44.977979,-93.270866,cpb_office,3,41
44.977979,-93.270866,BlueZones Guest,0,43
44.977979,-93.270866,Extreme6,3,45
44.977979,-93.270866,attwifi,0,44
44.977979,-93.270866,PBCorp,3,43
44.977979,-93.270866,NH-Guest,3,45
44.977979,-93.270866,SETUP,0,48
44.977979,-93.270866,portthru,0,41
44.977979,-93.270866,Verizon-291LVW-3391,3,43
44.977979,-93.270866,istmanagement,3,45
44.977979,-93.270866,HP-Print-39-LaserJet 1102,0,43
44.977979,-93.270866,Caribou,0,44
44.977979,-93.270866,JSRA-Guest,3,44
44.978182,-93.270719,HP-Print-39-LaserJet 1102,0,44
44.978182,-93.270719,Verizon-291LVW-3391,3,44
44.978182,-93.270719,CueDesign,3,42
44.978182,-93.270719,Extreme1,3,44
44.978182,-93.270719,TA,2,42
44.978182,-93.270719,LD-SECURE,3,42
44.978182,-93.270719,LD-PUBLIC,3,44
44.978182,-93.270719,Production,3,42
44.978182,-93.270719,nhap,2,44
44.978182,-93.270719,hhonors,0,44
44.978182,-93.270719,NH-Guest,3,42
44.978182,-93.270719,Caribou,0,40
44.978182,-93.270719,Brewery,3,41
44.978182,-93.270719,SETUP,0,41
44.978182,-93.270719,Heartland1,3,44
44.978182,-93.270719,HIS,3,44
44.978182,-93.270719,attwifi,0,43
44.978182,-93.270719,GuestXY,0,45
44.978182,-93.270719,HP74034B,0,43
44.978182,-93.270719,BlueZones Guest,0,41
44.978678,-93.270361,HOME-3551-2.4,3,38
44.978678,-93.270361,Brightstone Guest,2,41
44.978678,-93.270361,HP8E759F,0,49
44.978678,-93.270361,KRG-OFFICE,3,43
44.978678,-93.270361,RP Properties,1,43
44.978678,-93.270361,PBVisitor,1,42
44.978678,-93.270361,NETGEAR85,3,42
44.978678,-93.270361,GSNGUEST,3,43
44.978678,-93.270361,Verizon-291LVW-4139,3,42
44.978678,-93.270361,TeradataOffice,3,42
44.978678,-93.270361,NETGEAR,0,42
44.978678,-93.270361,HPN911n.53650C,0,42
44.978678,-93.270361,xfinitywifi,0,43
44.978678,-93.270361,HP-Print-1C-Officejet Pro 8620,3,39
44.978678,-93.270361,PBCorp,3,39
44.978678,-93.270361,BeyondImpact-2.4,3,45
44.978678,-93.270361,HP-Print-9F-Officejet Pro 8610,0,43
44.978678,-93.270361,lifestyle,3,41
44.978678,-93.270361,KRG Guest,3,44
44.978678,-93.270361,Your Boat Club,3,41
44.979159,-93.271208,HPN911n.53650C,0,41
44.979159,-93.271208,Redcurrent,3,41
44.979159,-93.271208,HP-Print-9F-Officejet Pro 8610,0,41
44.979159,-93.271208,hpsetup,0,38
44.979159,-93.271208,KRG Guest,3,41
44.979159,-93.271208,Extreme6,3,41
44.979159,-93.271208,TheGreenRoom,3,41
44.979159,-93.271208,HP-Print-E3-Officejet 6700,3,41
44.979159,-93.271208,KRG-OFFICE,3,39
44.979159,-93.271208,HP8E759F,0,41
44.979159,-93.271208,Verizon-291LVW-3391,3,38
44.979159,-93.271208,Harless,3,41
44.979159,-93.271208,HP-Print-49-Deskjet 2540 series,3,43
44.979159,-93.271208,HP-Print-59-Officejet 6700,3,42
44.979159,-93.271208,lifestyle,3,39
44.979159,-93.271208,bloomguest,3,38
44.979159,-93.271208,VanIwaarden,3,43
44.979159,-93.271208,jroettger,3,43
44.979159,-93.271208,CF-33456:aF,3,42
44.979159,-93.271208,HP-Print-26-Officejet Pro 8600,0,37
